timestamp,event_type,subject,data
1756101169.381176,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101169.380404, 'connected': True, 'packets': 9878, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101169.3813787,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101169.3807178, 'connected': True, 'packets': 9878, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101169.382131,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101169.382637,fault_control,ドローン1,"{'original': [-20, -20, 6.6266302552373, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101169.3830032,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101169.383362,fault_control,ドローン2,"{'original': [0.156105767210611, 5.588988733367188, 10.891822870853963, 0], 'modified': [0.156105767210611, 5.588988733367188, 10.891822870853963, 0], 'is_modified': False, 'drone_index': 1}"
1756101169.7383277,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101169.7380638, 'connected': True, 'packets': 9960, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101169.7386093,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101169.7391696,fault_control,ドローン1,"{'original': [-20, -20, 6.621815425501787, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101169.7395563,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101169.739963,fault_control,ドローン2,"{'original': [0.12245174065836914, 6.455571422972102, 10.913987247283286, 0], 'modified': [0.12245174065836914, 6.455571422972102, 10.913987247283286, 0], 'is_modified': False, 'drone_index': 1}"
1756101170.048625,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101170.0483663, 'connected': True, 'packets': 10038, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101170.0488951,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101170.0494032,fault_control,ドローン1,"{'original': [-20, -20, 6.622720312281407, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101170.0497723,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101170.0501604,fault_control,ドローン2,"{'original': [1.0902017647493143, 6.37978111281926, 11.917487953047463, 0], 'modified': [1.0902017647493143, 6.37978111281926, 11.917487953047463, 0], 'is_modified': False, 'drone_index': 1}"
1756101170.383316,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101170.3830235, 'connected': True, 'packets': 10118, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101170.4568946,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101170.4566247, 'connected': True, 'packets': 10136, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101170.4571676,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101170.4611795,fault_control,ドローン1,"{'original': [-20, -20, 6.612398411692368, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101170.461294,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101170.4613976,fault_control,ドローン2,"{'original': [2.068424886300214, 5.324270727522476, 11.93640214173213, 0], 'modified': [2.068424886300214, 5.324270727522476, 11.93640214173213, 0], 'is_modified': False, 'drone_index': 1}"
1756101170.7613645,leader_switch,新リーダー: 2号機,"{'old_leader': 0, 'new_leader': 1, 'trust_metrics': [0.4965853037914095, 1.0]}"
1756101170.8627977,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101170.8625383, 'connected': True, 'packets': 10234, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101170.8630416,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101170.8634906,fault_control,ドローン1,"{'original': [20, -20, 7.587930630404111, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101170.8638113,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101170.8641503,fault_control,ドローン2,"{'original': [-20, 4.271975845221371, 9.43990624537532, 0], 'modified': [-20, 4.271975845221371, 9.43990624537532, 0], 'is_modified': False, 'drone_index': 1}"
1756101171.1741407,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101171.173901, 'connected': True, 'packets': 10308, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101171.1744254,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101171.175349,fault_control,ドローン1,"{'original': [20, -20, 7.581922314542042, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101171.1758802,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101171.1763077,fault_control,ドローン2,"{'original': [-20, 3.2398501493405374, 8.441135631026222, 0], 'modified': [-20, 3.2398501493405374, 8.441135631026222, 0], 'is_modified': False, 'drone_index': 1}"
1756101171.385329,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101171.3849256, 'connected': True, 'packets': 10360, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101171.5734236,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101171.5731542, 'connected': True, 'packets': 10404, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101171.5736845,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101171.5741806,fault_control,ドローン1,"{'original': [20, -20, 8.563478521101924, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101171.5751514,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101171.575761,fault_control,ドローン2,"{'original': [-20, 1.1930272757558844, 7.548120267993627, 0], 'modified': [-20, 1.1930272757558844, 7.548120267993627, 0], 'is_modified': False, 'drone_index': 1}"
1756101171.944412,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101171.9441738, 'connected': True, 'packets': 10494, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101171.9446688,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101171.9451349,fault_control,ドローン1,"{'original': [20, -20, 8.507725089518205, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101171.9455075,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101171.9459102,fault_control,ドローン2,"{'original': [-20, 1.1713762326590367, 6.730258706303363, 0], 'modified': [-20, 1.1713762326590367, 6.730258706303363, 0], 'is_modified': False, 'drone_index': 1}"
1756101172.2885606,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101172.288327, 'connected': True, 'packets': 10576, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101172.2888002,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101172.2892387,fault_control,ドローン1,"{'original': [20, -20, 7.422775386192791, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101172.289565,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101172.2899132,fault_control,ドローン2,"{'original': [-20, 0.16324884869965595, 6.912770741609313, 0], 'modified': [-20, 0.16324884869965595, 6.912770741609313, 0], 'is_modified': False, 'drone_index': 1}"
1756101172.3874595,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101172.3870873, 'connected': True, 'packets': 10600, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101172.6463118,target_position_update,all_drones,left_0.05m
1756101172.646579,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101172.6464353, 'connected': True, 'packets': 10662, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101172.646834,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101172.6473303,fault_control,ドローン1,"{'original': [20, -20, 7.3356587524468875, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101172.6476974,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101172.6482542,fault_control,ドローン2,"{'original': [-20, -0.8604591437889257, 8.106544090338819, 0], 'modified': [-20, -0.8604591437889257, 8.106544090338819, 0], 'is_modified': False, 'drone_index': 1}"
1756101173.0031319,target_position_update,all_drones,left_0.05m
1756101173.00342,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101173.0032606, 'connected': True, 'packets': 10746, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101173.003659,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101173.0041585,fault_control,ドローン1,"{'original': [20, -20, 5.237720541961646, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101173.0045762,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101173.0049925,fault_control,ドローン2,"{'original': [-20, -2.8683939688455498, 8.258104393043599, 0], 'modified': [-20, -2.8683939688455498, 8.258104393043599, 0], 'is_modified': False, 'drone_index': 1}"
1756101173.3156283,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101173.315405, 'connected': True, 'packets': 10822, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101173.3158653,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101173.3163214,fault_control,ドローン1,"{'original': [20, -20, 4.112951292934315, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101173.3171444,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101173.317552,fault_control,ドローン2,"{'original': [-20, -3.8943393802434634, 7.345489753531957, 0], 'modified': [-20, -3.8943393802434634, 7.345489753531957, 0], 'is_modified': False, 'drone_index': 1}"
1756101173.3894503,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101173.3891156, 'connected': True, 'packets': 10840, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101173.6682467,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101173.6680124, 'connected': True, 'packets': 10908, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101173.6684766,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101173.6689136,fault_control,ドローン1,"{'original': [20, -20, 4.955035128248422, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101173.6692364,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101173.6695836,fault_control,ドローン2,"{'original': [-20, -4.9279107569021114, 7.496920791491134, 0], 'modified': [-20, -4.9279107569021114, 7.496920791491134, 0], 'is_modified': False, 'drone_index': 1}"
1756101174.07426,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101174.0740001, 'connected': True, 'packets': 11004, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101174.0745144,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101174.0756497,fault_control,ドローン1,"{'original': [20, -20, 5.805286775694099, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101174.0760512,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101174.0764194,fault_control,ドローン2,"{'original': [-20, -6.95625105033404, 7.682700140692074, 0], 'modified': [-20, -6.95625105033404, 7.682700140692074, 0], 'is_modified': False, 'drone_index': 1}"
1756101174.3835886,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101174.3833382, 'connected': True, 'packets': 11080, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101174.3838506,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101174.3843489,fault_control,ドローン1,"{'original': [20, -20, 5.711188763764741, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101174.3847036,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101174.3850865,fault_control,ドローン2,"{'original': [-20, -7.957121653571982, 7.717544143361533, 0], 'modified': [-20, -7.957121653571982, 7.717544143361533, 0], 'is_modified': False, 'drone_index': 1}"
1756101174.391988,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101174.3910794, 'connected': True, 'packets': 11080, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101174.7885327,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101174.7882817, 'connected': True, 'packets': 11176, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101174.788789,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101174.7892795,fault_control,ドローン1,"{'original': [20, -20, 4.586288915969354, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101174.7896292,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101174.7900126,fault_control,ドローン2,"{'original': [-20, -8.957162728001254, 8.898881827376838, 0], 'modified': [-20, -8.957162728001254, 8.898881827376838, 0], 'is_modified': False, 'drone_index': 1}"
1756101175.0958312,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101175.0957475, 'connected': True, 'packets': 11250, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101175.0958898,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101175.096011,fault_control,ドローン1,"{'original': [20, -20, 4.514227044775314, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101175.0960994,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101175.0961843,fault_control,ドローン2,"{'original': [-20, -8.939871842813366, 8.911137564728426, 0], 'modified': [-20, -8.939871842813366, 8.911137564728426, 0], 'is_modified': False, 'drone_index': 1}"
1756101175.3940992,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101175.3937294, 'connected': True, 'packets': 11322, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101175.465847,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101175.4655893, 'connected': True, 'packets': 11338, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101175.4660904,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101175.4671726,fault_control,ドローン1,"{'original': [20, -20, 4.417938143668838, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101175.4676301,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101175.468036,fault_control,ドローン2,"{'original': [-20, -7.896069434330426, 9.030217773839762, 0], 'modified': [-20, -7.896069434330426, 9.030217773839762, 0], 'is_modified': False, 'drone_index': 1}"
1756101175.8101792,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101175.8099463, 'connected': True, 'packets': 11420, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101175.8104258,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101175.8109038,fault_control,ドローン1,"{'original': [20, -20, 4.32428414319702, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101175.8112342,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101175.8115668,fault_control,ドローン2,"{'original': [-17.97414727914581, -6.850484181805123, 8.113744972534457, 0], 'modified': [-17.97414727914581, -6.850484181805123, 8.113744972534457, 0], 'is_modified': False, 'drone_index': 1}"
1756101176.136184,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101176.13579, 'connected': True, 'packets': 11500, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101176.1396291,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101176.1401663,fault_control,ドローン1,"{'original': [20, -20, 3.2224111868284586, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101176.140518,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101176.1408753,fault_control,ドローン2,"{'original': [-11.990092229569703, -5.823803034980198, 8.201102260019624, 0], 'modified': [-11.990092229569703, -5.823803034980198, 8.201102260019624, 0], 'is_modified': False, 'drone_index': 1}"
1756101176.395343,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101176.3950152, 'connected': True, 'packets': 11562, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101176.4841504,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101176.4833443, 'connected': True, 'packets': 11582, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101176.4844136,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101176.4848917,fault_control,ドローン1,"{'original': [20, -20, 3.1477650601667895, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101176.4852426,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101176.4856145,fault_control,ドローン2,"{'original': [-5.000617644704803, -4.787040169927209, 7.2909851933319105, 0], 'modified': [-5.000617644704803, -4.787040169927209, 7.2909851933319105, 0], 'is_modified': False, 'drone_index': 1}"
1756101176.8286648,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101176.82843, 'connected': True, 'packets': 11664, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101176.8293626,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101176.8298378,fault_control,ドローン1,"{'original': [20, -20, 4.04542121884235, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
1756101176.8301842,mocap_counter_reset,ドローン2,{'position_missing_count': 0}
1756101176.8305476,fault_control,ドローン2,"{'original': [-0.023994583343691974, -3.775547020030835, 7.335841350698433, 0], 'modified': [-0.023994583343691974, -3.775547020030835, 7.335841350698433, 0], 'is_modified': False, 'drone_index': 1}"
1756101177.1780424,mocap_quality,MOCAP接続診断,"{'timestamp': 1756101177.1777892, 'connected': True, 'packets': 11750, 'tracked_ids': 2, 'ids': '[1, 2]'}"
1756101177.1782784,mocap_counter_reset,ドローン1,{'position_missing_count': 0}
1756101177.1787136,fault_control,ドローン1,"{'original': [20, -20, 3.962615116974736, 0], 'modified': [0, 0, 0, 0], 'is_modified': True, 'drone_index': 0}"
